Tipo_Producto,Ingresos,Gastos,Cod_Pais,Continente,Pais,Trimestre,Anio
PC,757507.38,596335.59,TZA,África,Tanzania,T3,2019
Tablets,153419.22,133494.64,TZA,África,Tanzania,T3,2019
TV,93231.68,55939.01,TZA,África,Tanzania,T3,2019
Accesorios,91783.27,81110.8,UKR,Europa,Ucrania,T3,2019
Aplicaciones,163170.26,97902.16,UKR,Europa,Ucrania,T3,2019
Celulares,410691.25,328553.0,UKR,Europa,Ucrania,T3,2019
Musica,201085.34,126609.29,UKR,Europa,Ucrania,T3,2019
PC,544511.99,464436.7,UKR,Europa,Ucrania,T3,2019
Tablets,140062.33,122770.69,UKR,Europa,Ucrania,T3,2019
TV,61971.31,40601.89,UKR,Europa,Ucrania,T3,2019
Accesorios,2969035.16,2235702.7,USA,América,Estados Unidos,T3,2019
Aplicaciones,6097941.42,3672512.22,USA,América,Estados Unidos,T3,2019
Celulares,11165244.86,8738017.72,USA,América,Estados Unidos,T3,2019
Musica,6984426.28,4008453.34,USA,América,Estados Unidos,T3,2019
PC,31087544.5,25015926.08,USA,América,Estados Unidos,T3,2019
Tablets,4893409.79,3982047.94,USA,América,Estados Unidos,T3,2019
TV,2348836.69,1348028.01,USA,América,Estados Unidos,T3,2019
Accesorios,66702.99,58259.57,VEN,América,Venezuela,T3,2019
Aplicaciones,142299.71,93230.84,VEN,América,Venezuela,T3,2019
Celulares,323985.94,253554.21,VEN,América,Venezuela,T3,2019
Musica,138497.81,87202.32,VEN,América,Venezuela,T3,2019
PC,421935.17,342324.76,VEN,América,Venezuela,T3,2019
Tablets,115195.0,102808.44,VEN,América,Venezuela,T3,2019
TV,57780.93,32658.79,VEN,América,Venezuela,T3,2019
Accesorios,60091.07,48308.51,YEM,Asia,Yemen,T3,2019
Aplicaciones,115937.79,71346.33,YEM,Asia,Yemen,T3,2019
Celulares,262077.86,224095.56,YEM,Asia,Yemen,T3,2019
Musica,149938.77,89963.26,YEM,Asia,Yemen,T3,2019
PC,567041.18,495263.82,YEM,Asia,Yemen,T3,2019
Tablets,84289.91,67431.92,YEM,Asia,Yemen,T3,2019
TV,51379.35,29971.29,YEM,Asia,Yemen,T3,2019
Accesorios,129974.73,100610.07,ZAF,África,Sudáfrica,T3,2019
Aplicaciones,260465.23,144341.15,ZAF,África,Sudáfrica,T3,2019
Celulares,596702.17,479476.63,ZAF,África,Sudáfrica,T3,2019
Musica,320181.65,189153.47,ZAF,África,Sudáfrica,T3,2019
PC,800454.13,591446.67,ZAF,África,Sudáfrica,T3,2019
Tablets,175971.15,136597.61,ZAF,África,Sudáfrica,T3,2019
TV,94036.16,56132.35,ZAF,África,Sudáfrica,T3,2019
Accesorios,11032.45,9147.09,NZL,Oceanía,Nueva Zelanda,T3,2019
Aplicaciones,18945.84,11403.03,NZL,Oceanía,Nueva Zelanda,T3,2019
Celulares,43560.51,36073.55,NZL,Oceanía,Nueva Zelanda,T3,2019
Musica,22656.74,13697.48,NZL,Oceanía,Nueva Zelanda,T3,2019
PC,57044.84,50223.16,NZL,Oceanía,Nueva Zelanda,T3,2019
Tablets,17165.47,14647.09,NZL,Oceanía,Nueva Zelanda,T3,2019
TV,6996.01,4630.35,NZL,Oceanía,Nueva Zelanda,T3,2019
Accesorios,61777.26,54055.1,AGO,África,Angola,T3,2020
Aplicaciones,120950.88,65973.21,AGO,África,Angola,T3,2020
Celulares,237354.73,194969.96,AGO,África,Angola,T3,2020
Musica,132639.41,79583.64,AGO,África,Angola,T3,2020
PC,362852.63,317496.05,AGO,África,Angola,T3,2020
Tablets,85550.62,76995.56,AGO,África,Angola,T3,2020
TV,49713.67,31958.79,AGO,África,Angola,T3,2020
Accesorios,96157.27,82221.43,ARG,América,Argentina,T3,2020
Aplicaciones,134620.17,88199.42,ARG,América,Argentina,T3,2020
Celulares,483791.24,424063.93,ARG,América,Argentina,T3,2020
Musica,156376.97,91219.9,ARG,América,Argentina,T3,2020
PC,504825.64,407743.79,ARG,América,Argentina,T3,2020
Tablets,137002.83,118976.14,ARG,América,Argentina,T3,2020
TV,59773.44,39161.91,ARG,América,Argentina,T3,2020
Accesorios,57626.93,40338.85,AUS,Oceanía,Australia,T3,2020
Aplicaciones,94781.13,49760.09,AUS,Oceanía,Australia,T3,2020
Celulares,223360.18,159998.82,AUS,Oceanía,Australia,T3,2020
Musica,96044.88,57626.93,AUS,Oceanía,Australia,T3,2020
PC,464733.27,360964.06,AUS,Oceanía,Australia,T3,2020
Tablets,77041.34,61082.78,AUS,Oceanía,Australia,T3,2020
TV,40696.98,20702.38,AUS,Oceanía,Australia,T3,2020
Accesorios,20761.26,17412.67,AUT,Europa,Austria,T3,2020
Aplicaciones,37229.78,22337.87,AUT,Europa,Austria,T3,2020
Celulares,75023.65,67208.69,AUT,Europa,Austria,T3,2020
Musica,39771.57,26057.24,AUT,Europa,Austria,T3,2020
PC,165052.03,140417.4,AUT,Europa,Austria,T3,2020
Tablets,26129.61,20797.04,AUT,Europa,Austria,T3,2020
TV,14249.1,8768.67,AUT,Europa,Austria,T3,2020
Accesorios,34764.09,29415.77,BEL,Europa,Bélgica,T3,2020
Aplicaciones,56789.28,37206.77,BEL,Europa,Bélgica,T3,2020
Celulares,142952.32,123097.83,BEL,Europa,Bélgica,T3,2020
Musica,78219.19,42665.01,BEL,Europa,Bélgica,T3,2020
PC,325146.45,290556.4,BEL,Europa,Bélgica,T3,2020
Tablets,49352.59,40213.22,BEL,Europa,Bélgica,T3,2020
TV,23355.59,14372.67,BEL,Europa,Bélgica,T3,2020
Accesorios,455379.09,376865.45,BRA,América,Brasil,T3,2020
Aplicaciones,674197.61,393281.94,BRA,América,Brasil,T3,2020
Celulares,1403059.9,1241788.65,BRA,América,Brasil,T3,2020
Musica,766246.73,433095.98,BRA,América,Brasil,T3,2020
PC,2472057.92,2085798.87,BRA,América,Brasil,T3,2020
Tablets,528378.79,450676.03,BRA,América,Brasil,T3,2020
TV,294961.46,160888.07,BRA,América,Brasil,T3,2020
Accesorios,1150487.91,976171.56,CAN,América,Canadá,T3,2020
Aplicaciones,1873537.6,1058956.03,CAN,América,Canadá,T3,2020
Celulares,5450291.19,4760380.91,CAN,América,Canadá,T3,2020
Musica,2430535.26,1373780.8,CAN,América,Canadá,T3,2020
PC,9303083.24,7478949.27,CAN,América,Canadá,T3,2020
Tablets,1635087.36,1391044.47,CAN,América,Canadá,T3,2020
TV,677012.33,451341.55,CAN,América,Canadá,T3,2020
Accesorios,17529.78,14023.82,CHE,Europa,Suiza,T3,2020
Aplicaciones,27421.18,18280.79,CHE,Europa,Suiza,T3,2020
Celulares,71116.73,58855.23,CHE,Europa,Suiza,T3,2020
Musica,34711.74,18933.68,CHE,Europa,Suiza,T3,2020
PC,97192.87,80994.06,CHE,Europa,Suiza,T3,2020
Tablets,25577.07,23019.36,CHE,Europa,Suiza,T3,2020
TV,11868.87,7629.99,CHE,Europa,Suiza,T3,2020
Accesorios,44141.6,35967.23,CHL,América,Chile,T3,2020
Aplicaciones,92645.02,54042.93,CHL,América,Chile,T3,2020
Celulares,184560.54,146110.43,CHL,América,Chile,T3,2020
Musica,116612.88,69967.73,CHL,América,Chile,T3,2020
PC,468783.78,401814.67,CHL,América,Chile,T3,2020
Tablets,71460.94,56256.49,CHL,América,Chile,T3,2020
TV,37562.8,24610.11,CHL,América,Chile,T3,2020
Accesorios,2623252.73,2279516.17,CHN,Asia,China,T3,2020
Aplicaciones,4293420.55,2704854.95,CHN,Asia,China,T3,2020
Celulares,12924984.81,11955610.95,CHN,Asia,China,T3,2020
Musica,5639993.35,3230178.01,CHN,Asia,China,T3,2020
PC,18799977.89,17107979.88,CHN,Asia,China,T3,2020
Tablets,3299996.12,3002996.47,CHN,Asia,China,T3,2020
TV,1911862.16,1263953.31,CHN,Asia,China,T3,2020
Accesorios,51081.88,42568.23,CMR,África,Camerún,T3,2020
Aplicaciones,80892.12,47187.07,CMR,África,Camerún,T3,2020
Celulares,281471.56,251842.98,CMR,África,Camerún,T3,2020
Musica,114934.22,76622.81,CMR,África,Camerún,T3,2020
PC,344802.66,295545.14,CMR,África,Camerún,T3,2020
Tablets,88128.48,76056.08,CMR,África,Camerún,T3,2020
TV,42502.64,26760.92,CMR,África,Camerún,T3,2020
Accesorios,103486.41,90866.11,COL,América,Colombia,T3,2020
Aplicaciones,162018.08,97210.85,COL,América,Colombia,T3,2020
Celulares,375487.84,303278.64,COL,América,Colombia,T3,2020
Musica,222288.8,148192.54,COL,América,Colombia,T3,2020
PC,854956.94,723425.1,COL,América,Colombia,T3,2020
Tablets,148192.54,130550.57,COL,América,Colombia,T3,2020
TV,92159.54,55295.72,COL,América,Colombia,T3,2020
Accesorios,10280.8,9085.36,CRI,América,Costa Rica,T3,2020
Aplicaciones,18233.2,11945.89,CRI,América,Costa Rica,T3,2020
Celulares,39345.33,33472.89,CRI,América,Costa Rica,T3,2020
Musica,18823.49,12548.99,CRI,América,Costa Rica,T3,2020
PC,98734.51,84214.73,CRI,América,Costa Rica,T3,2020
Tablets,15167.91,12251.0,CRI,América,Costa Rica,T3,2020
TV,7562.04,4411.19,CRI,América,Costa Rica,T3,2020
Accesorios,21450.58,19118.99,CZE,Europa,República Checa,T3,2020
Aplicaciones,31515.37,20648.0,CZE,Europa,República Checa,T3,2020
Celulares,79020.15,70141.48,CZE,Europa,República Checa,T3,2020
Musica,52680.1,32418.52,CZE,Europa,República Checa,T3,2020
PC,107467.4,84104.92,CZE,Europa,República Checa,T3,2020
Tablets,35005.67,27226.63,CZE,Europa,República Checa,T3,2020
TV,15643.0,8532.54,CZE,Europa,República Checa,T3,2020
Accesorios,1577285.95,1391783.41,DEU,Europa,Alemania,T3,2020
Aplicaciones,2728764.67,1372687.27,DEU,Europa,Alemania,T3,2020
Celulares,6186768.17,5050356.54,DEU,Europa,Alemania,T3,2020
Musica,2609691.3,1338059.9,DEU,Europa,Alemania,T3,2020
PC,7554369.55,6512174.9,DEU,Europa,Alemania,T3,2020
Tablets,2086235.78,1684909.9,DEU,Europa,Alemania,T3,2020
TV,1110936.7,725811.98,DEU,Europa,Alemania,T3,2020
Accesorios,23543.9,23052.32,DOM,América,República Dominicana,T3,2020
Aplicaciones,32703.63,21747.91,DOM,América,República Dominicana,T3,2020
Celulares,78806.66,69768.22,DOM,América,República Dominicana,T3,2020
Musica,45211.79,31439.58,DOM,América,República Dominicana,T3,2020
PC,174587.06,162947.92,DOM,América,República Dominicana,T3,2020
Tablets,31610.47,30657.44,DOM,América,República Dominicana,T3,2020
TV,16494.42,10556.43,DOM,América,República Dominicana,T3,2020
Accesorios,86881.55,80845.57,DZA,África,Argelia,T3,2020
Aplicaciones,130448.25,88704.81,DZA,África,Argelia,T3,2020
Celulares,348873.22,308005.21,DZA,África,Argelia,T3,2020
Musica,158467.06,99834.25,DZA,África,Argelia,T3,2020
PC,803654.38,752672.55,DZA,África,Argelia,T3,2020
Tablets,117505.6,104747.85,DZA,África,Argelia,T3,2020
TV,74387.84,45971.69,DZA,África,Argelia,T3,2020
Accesorios,35535.23,33499.15,ECU,América,Ecuador,T3,2020
Aplicaciones,71639.02,45550.47,ECU,América,Ecuador,T3,2020
Celulares,190529.3,165760.49,ECU,América,Ecuador,T3,2020
Musica,82154.83,54601.37,ECU,América,Ecuador,T3,2020
PC,288867.0,261183.91,ECU,América,Ecuador,T3,2020
Tablets,53144.67,50310.29,ECU,América,Ecuador,T3,2020
TV,29799.92,19667.95,ECU,América,Ecuador,T3,2020
Accesorios,185513.04,173043.5,EGY,África,Egipto,T3,2020
Aplicaciones,303867.05,193208.8,EGY,África,Egipto,T3,2020
Celulares,1113078.22,889998.79,EGY,África,Egipto,T3,2020
Musica,441393.09,280726.0,EGY,África,Egipto,T3,2020
PC,1280039.95,1173557.51,EGY,África,Egipto,T3,2020
Tablets,323038.47,268839.8,EGY,África,Egipto,T3,2020
TV,136174.46,85434.67,EGY,África,Egipto,T3,2020
Accesorios,91972.44,82204.33,ESP,Europa,España,T3,2020
Aplicaciones,170116.85,121350.02,ESP,Europa,España,T3,2020
Celulares,365815.18,305697.25,ESP,Europa,España,T3,2020
Musica,175644.11,108606.61,ESP,Europa,España,T3,2020
PC,657478.64,558996.73,ESP,Europa,España,T3,2020
Tablets,121633.55,120684.21,ESP,Europa,España,T3,2020
TV,70206.95,47600.31,ESP,Europa,España,T3,2020
Accesorios,17659.3,17646.22,FIN,Europa,Finlandia,T3,2020
Aplicaciones,26461.61,17586.79,FIN,Europa,Finlandia,T3,2020
Celulares,91904.3,87959.14,FIN,Europa,Finlandia,T3,2020
Musica,35761.92,23107.71,FIN,Europa,Finlandia,T3,2020
PC,131493.85,118527.94,FIN,Europa,Finlandia,T3,2020
Tablets,25744.28,24908.31,FIN,Europa,Finlandia,T3,2020
TV,10697.25,7274.13,FIN,Europa,Finlandia,T3,2020
Accesorios,160032.83,136473.9,FRA,Europa,Francia,T3,2020
Aplicaciones,235736.99,171246.08,FRA,Europa,Francia,T3,2020
Celulares,587583.23,575315.01,FRA,Europa,Francia,T3,2020
Musica,300519.67,208705.73,FRA,Europa,Francia,T3,2020
PC,1192972.02,1008320.69,FRA,Europa,Francia,T3,2020
Tablets,211656.33,188211.32,FRA,Europa,Francia,T3,2020
TV,109052.84,62254.95,FRA,Europa,Francia,T3,2020
Accesorios,141694.47,125361.87,GBR,Europa,Reino Unido,T3,2020
Aplicaciones,199604.39,138527.04,GBR,Europa,Reino Unido,T3,2020
Celulares,765150.16,738011.86,GBR,Europa,Reino Unido,T3,2020
Musica,272187.8,203716.24,GBR,Europa,Reino Unido,T3,2020
PC,1229705.61,1232117.53,GBR,Europa,Reino Unido,T3,2020
Tablets,181219.77,148784.0,GBR,Europa,Reino Unido,T3,2020
TV,94853.33,61327.84,GBR,Europa,Reino Unido,T3,2020
Accesorios,31389.02,30819.65,GRC,Europa,Grecia,T3,2020
Aplicaciones,49501.72,33669.42,GRC,Europa,Grecia,T3,2020
Celulares,148955.16,149372.24,GRC,Europa,Grecia,T3,2020
Musica,66605.97,49368.34,GRC,Europa,Grecia,T3,2020
PC,202284.79,184819.83,GRC,Europa,Grecia,T3,2020
Tablets,47083.53,49368.72,GRC,Europa,Grecia,T3,2020
TV,23677.84,15662.89,GRC,Europa,Grecia,T3,2020
Accesorios,37308.61,40259.32,GTM,América,Guatemala,T3,2020
Aplicaciones,71435.86,48071.57,GTM,América,Guatemala,T3,2020
Celulares,166040.12,147695.45,GTM,América,Guatemala,T3,2020
Musica,78762.62,48675.3,GTM,América,Guatemala,T3,2020
PC,361381.43,339482.9,GTM,América,Guatemala,T3,2020
Tablets,48629.16,52931.83,GTM,América,Guatemala,T3,2020
TV,24123.63,18364.96,GTM,América,Guatemala,T3,2020
Accesorios,20815.75,19324.79,HUN,Europa,Hungría,T3,2020
Aplicaciones,35358.26,24998.29,HUN,Europa,Hungría,T3,2020
Celulares,105353.17,96678.09,HUN,Europa,Hungría,T3,2020
Musica,47578.85,35025.25,HUN,Europa,Hungría,T3,2020
PC,103246.11,96547.0,HUN,Europa,Hungría,T3,2020
Tablets,27170.03,27150.06,HUN,Europa,Hungría,T3,2020
TV,13933.35,10735.4,HUN,Europa,Hungría,T3,2020
Accesorios,528573.8,487295.12,IDN,Asia,Indonesia,T3,2020
Aplicaciones,821117.79,576277.45,IDN,Asia,Indonesia,T3,2020
Celulares,2637529.86,2580327.98,IDN,Asia,Indonesia,T3,2020
Musica,1078989.49,838950.29,IDN,Asia,Indonesia,T3,2020
PC,2691911.92,2707246.74,IDN,Asia,Indonesia,T3,2020
Tablets,850538.94,848641.59,IDN,Asia,Indonesia,T3,2020
TV,356228.45,206061.97,IDN,Asia,Indonesia,T3,2020
Accesorios,1940595.95,1544555.96,IND,Asia,India,T3,2020
Aplicaciones,3159426.39,1842998.73,IND,Asia,India,T3,2020
Celulares,6125418.51,4822137.97,IND,Asia,India,T3,2020
Musica,3310428.38,1805688.21,IND,Asia,India,T3,2020
PC,15797131.94,12924926.13,IND,Asia,India,T3,2020
Tablets,2704013.58,2212374.74,IND,Asia,India,T3,2020
TV,1466508.99,942755.78,IND,Asia,India,T3,2020
Accesorios,11023.27,9273.55,IRL,Europa,Irlanda,T3,2020
Aplicaciones,18775.9,11265.54,IRL,Europa,Irlanda,T3,2020
Celulares,35844.9,32224.2,IRL,Europa,Irlanda,T3,2020
Musica,25004.0,15387.08,IRL,Europa,Irlanda,T3,2020
PC,73226.01,59409.79,IRL,Europa,Irlanda,T3,2020
Tablets,15968.29,12709.46,IRL,Europa,Irlanda,T3,2020
TV,7333.08,4399.85,IRL,Europa,Irlanda,T3,2020
Accesorios,178959.65,154444.63,IRN,Asia,Irán,T3,2020
Aplicaciones,367861.51,207921.72,IRN,Asia,Irán,T3,2020
Celulares,747589.52,618694.77,IRN,Asia,Irán,T3,2020
Musica,445678.37,243097.29,IRN,Asia,Irán,T3,2020
PC,975801.05,930159.1,IRN,Asia,Irán,T3,2020
Tablets,242039.43,201699.52,IRN,Asia,Irán,T3,2020
TV,148797.91,99198.61,IRN,Asia,Irán,T3,2020
Accesorios,17915.98,16030.09,ISR,Asia,Israel,T3,2020
Aplicaciones,30302.34,19079.25,ISR,Asia,Israel,T3,2020
Celulares,86884.58,76288.9,ISR,Asia,Israel,T3,2020
Musica,41778.54,24370.82,ISR,Asia,Israel,T3,2020
PC,100183.24,84024.66,ISR,Asia,Israel,T3,2020
Tablets,24918.68,20963.33,ISR,Asia,Israel,T3,2020
TV,15938.24,9297.31,ISR,Asia,Israel,T3,2020
Accesorios,121188.6,106409.51,ITA,Europa,Italia,T3,2020
Aplicaciones,260296.14,170538.85,ITA,Europa,Italia,T3,2020
Celulares,488292.77,435788.17,ITA,Europa,Italia,T3,2020
Musica,266518.36,159911.02,ITA,Europa,Italia,T3,2020
PC,846786.19,714475.85,ITA,Europa,Italia,T3,2020
Tablets,177443.26,159150.14,ITA,Europa,Italia,T3,2020
TV,98958.74,60897.69,ITA,Europa,Italia,T3,2020
Accesorios,233445.79,182696.71,JPN,Asia,Japón,T3,2020
Aplicaciones,398101.92,232226.12,JPN,Asia,Japón,T3,2020
Celulares,1198061.42,1019246.29,JPN,Asia,Japón,T3,2020
Musica,460125.04,306750.03,JPN,Asia,Japón,T3,2020
PC,1739650.84,1552591.61,JPN,Asia,Japón,T3,2020
Tablets,337751.36,293310.39,JPN,Asia,Japón,T3,2020
TV,188140.02,118458.53,JPN,Asia,Japón,T3,2020
Accesorios,100285.14,88652.06,KEN,África,Kenia,T3,2020
Aplicaciones,170251.52,110541.88,KEN,África,Kenia,T3,2020
Celulares,382430.65,341857.83,KEN,África,Kenia,T3,2020
Musica,175499.0,110564.37,KEN,África,Kenia,T3,2020
PC,602890.67,545113.65,KEN,África,Kenia,T3,2020
Tablets,162169.96,127393.51,KEN,África,Kenia,T3,2020
TV,64704.18,41961.86,KEN,África,Kenia,T3,2020
Accesorios,117209.36,105080.17,KOR,Asia,República de Corea,T3,2020
Aplicaciones,196171.46,122410.99,KOR,Asia,República de Corea,T3,2020
Celulares,377762.6,323196.89,KOR,Asia,República de Corea,T3,2020
Musica,220983.66,146094.75,KOR,Asia,República de Corea,T3,2020
PC,690232.9,582637.77,KOR,Asia,República de Corea,T3,2020
Tablets,167894.49,151328.9,KOR,Asia,República de Corea,T3,2020
TV,72140.47,40529.83,KOR,Asia,República de Corea,T3,2020
Accesorios,255080.85,224096.03,MEX,América,México,T3,2020
Aplicaciones,462102.98,287214.78,MEX,América,México,T3,2020
Celulares,898171.99,780480.49,MEX,América,México,T3,2020
Musica,585047.81,358049.26,MEX,América,México,T3,2020
PC,1500475.56,1360431.18,MEX,América,México,T3,2020
Tablets,351351.03,321229.59,MEX,América,México,T3,2020
TV,163095.17,98835.67,MEX,América,México,T3,2020
Accesorios,67892.82,61782.46,MYS,Asia,Malasia,T3,2020
Aplicaciones,126086.66,84297.94,MYS,Asia,Malasia,T3,2020
Celulares,288853.08,259967.77,MYS,Asia,Malasia,T3,2020
Musica,124603.29,75509.59,MYS,Asia,Malasia,T3,2020
PC,488828.29,424179.03,MYS,Asia,Malasia,T3,2020
Tablets,101839.23,84722.4,MYS,Asia,Malasia,T3,2020
TV,47494.53,26424.23,MYS,Asia,Malasia,T3,2020
Accesorios,392383.21,355461.37,NGA,África,Nigeria,T3,2020
Aplicaciones,531398.97,322027.78,NGA,África,Nigeria,T3,2020
Celulares,1387982.39,1236534.18,NGA,África,Nigeria,T3,2020
Musica,661884.84,425077.15,NGA,África,Nigeria,T3,2020
PC,2066551.56,1820062.87,NGA,África,Nigeria,T3,2020
Tablets,586718.11,540030.33,NGA,África,Nigeria,T3,2020
TV,282230.11,171219.6,NGA,África,Nigeria,T3,2020
Accesorios,10670.09,9795.14,NOR,Europa,Noruega,T3,2020
Aplicaciones,18754.59,11702.87,NOR,Europa,Noruega,T3,2020
Celulares,43960.77,37092.93,NOR,Europa,Noruega,T3,2020
Musica,19080.19,11859.07,NOR,Europa,Noruega,T3,2020
PC,74258.05,66195.75,NOR,Europa,Noruega,T3,2020
Tablets,14199.21,11980.92,NOR,Europa,Noruega,T3,2020
TV,8152.96,4851.01,NOR,Europa,Noruega,T3,2020
Accesorios,82855.93,69968.43,PER,América,Perú,T3,2020
Aplicaciones,127342.34,62958.05,PER,América,Perú,T3,2020
Celulares,258149.77,225050.78,PER,América,Perú,T3,2020
Musica,135046.32,85777.42,PER,América,Perú,T3,2020
PC,758960.32,673898.38,PER,América,Perú,T3,2020
Tablets,95107.81,78387.1,PER,América,Perú,T3,2020
TV,57323.29,36002.21,PER,América,Perú,T3,2020
Accesorios,216151.09,193910.97,PHL,Asia,Filipinas,T3,2020
Aplicaciones,303883.01,212718.1,PHL,Asia,Filipinas,T3,2020
Celulares,1135387.05,1063967.55,PHL,Asia,Filipinas,T3,2020
Musica,516601.11,287418.07,PHL,Asia,Filipinas,T3,2020
PC,1589541.88,1362189.22,PHL,Asia,Filipinas,T3,2020
Tablets,261570.18,236134.74,PHL,Asia,Filipinas,T3,2020
TV,161943.92,102024.67,PHL,Asia,Filipinas,T3,2020
Accesorios,83723.82,66178.22,POL,Europa,Polonia,T3,2020
Aplicaciones,116349.72,80040.58,POL,Europa,Polonia,T3,2020
Celulares,427432.13,396617.25,POL,Europa,Polonia,T3,2020
Musica,146592.25,98705.45,POL,Europa,Polonia,T3,2020
PC,654936.32,617511.39,POL,Europa,Polonia,T3,2020
Tablets,130566.08,109108.9,POL,Europa,Polonia,T3,2020
TV,55548.63,34867.45,POL,Europa,Polonia,T3,2020
Accesorios,22371.41,20036.05,PRT,Europa,Portugal,T3,2020
Aplicaciones,41596.84,26452.51,PRT,Europa,Portugal,T3,2020
Celulares,85190.33,75941.09,PRT,Europa,Portugal,T3,2020
Musica,42938.67,26688.04,PRT,Europa,Portugal,T3,2020
PC,108661.13,86739.93,PRT,Europa,Portugal,T3,2020
Tablets,30338.44,27704.17,PRT,Europa,Portugal,T3,2020
TV,16612.78,10529.95,PRT,Europa,Portugal,T3,2020
Accesorios,303878.73,272870.69,RUS,Asia,Rusia,T3,2020
Aplicaciones,481141.32,262440.72,RUS,Asia,Rusia,T3,2020
Celulares,1244331.0,1158609.96,RUS,Asia,Rusia,T3,2020
Musica,622165.5,399963.54,RUS,Asia,Rusia,T3,2020
PC,1552068.77,1535320.04,RUS,Asia,Rusia,T3,2020
Tablets,453906.91,405099.71,RUS,Asia,Rusia,T3,2020
TV,207388.5,133321.18,RUS,Asia,Rusia,T3,2020
Accesorios,79433.75,59603.18,SDN,África,Sudán,T3,2020
Aplicaciones,128584.84,69435.81,SDN,África,Sudán,T3,2020
Celulares,429876.76,382590.32,SDN,África,Sudán,T3,2020
Musica,146646.92,81828.98,SDN,África,Sudán,T3,2020
PC,654439.25,564999.22,SDN,África,Sudán,T3,2020
Tablets,124566.56,102663.61,SDN,África,Sudán,T3,2020
TV,70950.53,40560.06,SDN,África,Sudán,T3,2020
Accesorios,17588.44,15211.62,SVK,Europa,Eslovaquia,T3,2020
Aplicaciones,32703.51,19622.1,SVK,Europa,Eslovaquia,T3,2020
Celulares,78243.91,63197.0,SVK,Europa,Eslovaquia,T3,2020
Musica,31833.07,19589.58,SVK,Europa,Eslovaquia,T3,2020
PC,113136.46,97423.06,SVK,Europa,Eslovaquia,T3,2020
Tablets,22505.64,19656.82,SVK,Europa,Eslovaquia,T3,2020
TV,11344.31,6806.58,SVK,Europa,Eslovaquia,T3,2020
Accesorios,22615.92,19891.11,SWE,Europa,Suecia,T3,2020
Aplicaciones,32497.33,20891.14,SWE,Europa,Suecia,T3,2020
Celulares,96895.72,84311.86,SWE,Europa,Suecia,T3,2020
Musica,39262.58,25723.76,SWE,Europa,Suecia,T3,2020
PC,165025.52,135020.88,SWE,Europa,Suecia,T3,2020
Tablets,29337.87,25760.08,SWE,Europa,Suecia,T3,2020
TV,16400.05,8945.48,SWE,Europa,Suecia,T3,2020
Accesorios,175912.45,155922.4,THA,Asia,Tailandia,T3,2020
Aplicaciones,231140.77,138684.46,THA,Asia,Tailandia,T3,2020
Celulares,641229.24,561075.59,THA,Asia,Tailandia,T3,2020
Musica,310595.41,175553.93,THA,Asia,Tailandia,T3,2020
PC,993905.32,866481.57,THA,Asia,Tailandia,T3,2020
Tablets,243157.27,210736.3,THA,Asia,Tailandia,T3,2020
TV,108921.13,70020.73,THA,Asia,Tailandia,T3,2020
Accesorios,173671.61,152747.32,TUR,Asia,Turquía,T3,2020
Aplicaciones,321664.14,192998.49,TUR,Asia,Turquía,T3,2020
Celulares,582166.8,520234.16,TUR,Asia,Turquía,T3,2020
Musica,391789.98,213703.62,TUR,Asia,Turquía,T3,2020
PC,861121.72,767521.53,TUR,Asia,Turquía,T3,2020
Tablets,258336.52,210496.42,TUR,Asia,Turquía,T3,2020
TV,110370.74,64382.93,TUR,Asia,Turquía,T3,2020
Accesorios,130044.18,105035.69,TZA,África,Tanzania,T3,2020
Aplicaciones,234886.01,132761.66,TZA,África,Tanzania,T3,2020
Celulares,432861.36,365226.77,TZA,África,Tanzania,T3,2020
Musica,261209.44,147640.12,TZA,África,Tanzania,T3,2020
PC,612127.17,540949.59,TZA,África,Tanzania,T3,2020
Tablets,157814.04,138330.82,TZA,África,Tanzania,T3,2020
TV,77593.59,42323.77,TZA,África,Tanzania,T3,2020
Accesorios,88111.94,77866.37,UKR,Europa,Ucrania,T3,2020
Aplicaciones,156833.55,88645.05,UKR,Europa,Ucrania,T3,2020
Celulares,457184.59,408024.96,UKR,Europa,Ucrania,T3,2020
Musica,192307.81,104895.17,UKR,Europa,Ucrania,T3,2020
